Date,n_headlines,sentiment_mean,sentiment_std,positive_share,negative_share,neutral_share,pos_score_mean,neg_score_mean,sentiment_trend,sentiment_reversal,sentiment_change,sentiment_mean_roll3,sentiment_mean_std3,sentiment_std_roll3,sentiment_std_std3,pos_score_mean_roll3,pos_score_mean_std3,neg_score_mean_roll3,neg_score_mean_std3,volume_x_sentiment,extreme_pos_day,extreme_neg_day
2021-01-29,7,-0.14285714285714285,1.0690449676496976,0.42857142857142855,0.5714285714285714,0.0,0.44833305,0.5513764,0.38197278911564625,0,-0.8928571428571428,0.5357142857142857,0.6008072800450257,0.5230149892165659,0.5348939642684003,0.7325905859470367,0.27620521980032126,0.18387269100488388,0.31826757114611287,-1.0,0,1
2021-02-01,4,-0.5,1.0,0.25,0.75,0.0,0.27860385,0.72139,0.23435374149659863,0,-0.35714285714285715,0.03571428571428573,0.6438484420471406,0.8563483225498992,0.3105316362748446,0.4921354154745738,0.23846920568796465,0.42433439030234393,0.37698840416751533,-2.0,1,1
2021-02-02,8,-0.125,0.991031208965115,0.375,0.5,0.125,0.38493988,0.49647403,0.16887755102040816,1,0.375,-0.25595238095238093,0.21153994814186586,1.0200253922049376,0.04268839286908673,0.3706255952517192,0.08576522972515589,0.5897468129793803,0.11726472601554735,-1.0,0,1
2021-02-03,3,0.6666666666666666,0.5773502691896258,0.6666666666666666,0.0,0.3333333333333333,0.66666156,3.162455e-06,0.29268707482993195,0,0.7916666666666666,0.013888888888888876,0.5956050456219876,0.8561271593849136,0.24146951294806077,0.4434017638365428,0.20052565994521485,0.4059557330050059,0.36911369090344004,2.0,0,1
2021-02-04,4,0.5,1.0,0.75,0.25,0.0,0.75004023,0.24995668,0.30697278911564624,1,-0.16666666666666663,0.34722222222222215,0.4173605333699085,0.8561271593849136,0.24146951294806077,0.6005472242832184,0.1913188339089822,0.24881129080434525,0.24823741445262498,2.0,0,0
2021-02-05,6,-0.3333333333333333,0.816496580927726,0.16666666666666666,0.5,0.3333333333333333,0.16994457,0.49937335,0.11649659863945579,0,-0.8333333333333333,0.27777777777777773,0.5357583756107195,0.7979489500391171,0.211934446698043,0.5288821210463842,0.31363214951702817,0.24977773044884088,0.2496851401523369,-2.0,1,1
2021-02-08,2,1.0,0.0,1.0,0.0,0.0,0.99998367,5.1881256e-07,0.1522108843537415,1,1.3333333333333333,0.38888888888888884,0.6735753140545633,0.605498860309242,0.532343900669151,0.639989490310351,0.42582226445528376,0.24977684923470633,0.2496864624481292,2.0,1,1
2021-02-09,4,0.5,1.0,0.75,0.25,0.0,0.6435718,0.26211113,0.24404761904761904,1,-0.5,0.38888888888888884,0.6735753140545633,0.605498860309242,0.532343900669151,0.6045000106096268,0.4163966613741172,0.2538283309187553,0.24978942894521564,2.0,0,0
2021-02-10,2,1.0,0.0,1.0,0.0,0.0,0.83584225,0.0017979825,0.4583333333333333,1,0.5,0.8333333333333334,0.2886751345948129,0.3333333333333333,0.5773502691896258,0.826465904712677,0.17839084322829638,0.08796987622688827,0.15081342524091867,2.0,1,1
2021-02-11,2,0.0,1.4142135623730951,0.5,0.5,0.0,0.34092063,0.6541908,0.47619047619047616,1,-1.0,0.49999999999999994,0.49999999999999994,0.8047378541243649,0.7270457201641232,0.6067782243092855,0.24950386513821463,0.30603329620013636,0.3284066957787713,0.0,0,1
2021-02-12,4,0.25,0.9574271077563381,0.5,0.25,0.25,0.54559344,0.23053035,0.41666666666666663,1,0.25,0.4166666666666666,0.5204164998665332,0.7905468900431444,0.7217248473608223,0.5741187731424967,0.24869082128120562,0.2955063708747427,0.33101435388326467,1.0,0,0
2021-02-16,5,0.6,0.8944271909999159,0.8,0.2,0.0,0.79996836,0.20002708,0.4309523809523809,0,0.35,0.28333333333333327,0.3013856886670851,1.0886892870431164,0.2836666842434269,0.5621608098347982,0.22997187651119044,0.36158273617426556,0.25386455511417455,3.0,1,0
2021-02-17,3,1.0,0.0,1.0,0.0,0.0,0.98451686,5.994267e-05,0.6214285714285713,0,0.4,0.6166666666666666,0.37527767497325665,0.6172847662520846,0.5355115398971317,0.7766928871472677,0.2203854637308701,0.14353912415390369,0.12518913313579347,3.0,1,1
2021-02-18,5,0.2,0.8366600265340756,0.4,0.2,0.4,0.34382623,0.16412684,0.5071428571428571,1,-0.8,0.6,0.3999999999999999,0.5770290725113304,0.500555865228918,0.7094371517499288,0.32980000629370343,0.12140462142512358,0.10660959158463029,1.0,0,0
2021-02-19,1,1.0,0.0,1.0,0.0,0.0,0.9303432,0.06309708,0.5785714285714285,1,0.8,0.7333333333333333,0.46188021535170054,0.27888667551135854,0.4830458915396481,0.7528954346974691,0.35529833106067665,0.07576128932123538,0.0827633588748548,1.0,1,0
2021-02-22,4,1.0,0.0,1.0,0.0,0.0,0.8389826,0.041974045,0.5785714285714285,1,0.0,0.7333333333333333,0.46188021535170054,0.27888667551135854,0.4830458915396481,0.7043840090433756,0.31557585900809426,0.08973265687624614,0.06528718780089583,4.0,1,0
2021-02-23,2,0.0,1.4142135623730951,0.5,0.5,0.0,0.50140864,0.4981458,0.5785714285714285,1,-1.0,0.6666666666666666,0.5773502691896257,0.47140452079103173,0.8164965809277261,0.7569114764531454,0.22593797158964468,0.2010723054409027,0.2574898767034582,0.0,0,1
2021-02-24,1,-1.0,0.0,0.0,1.0,0.0,8.306342e-08,0.9999999,0.39999999999999997,0,-1.0,-7.401486830834377e-17,0.9999999999999998,0.47140452079103173,0.8164965809277261,0.4467971005752271,0.42214893499446343,0.5133732383449873,0.47919440915125744,-1.0,1,1
2021-02-25,2,0.0,0.0,0.0,0.0,1.0,0.058300562,0.00019431142,0.31428571428571433,1,1.0,-0.3333333333333334,0.5773502691896252,0.47140452079103173,0.8164965809277261,0.18656976061210884,0.2742122805925816,0.4994466603723898,0.4999040541312607,0.0,1,1
2021-02-26,4,-0.5,1.0,0.25,0.75,0.0,0.25372943,0.6725588,0.09999999999999999,1,-0.5,-0.5000000000000001,0.4999999999999992,0.3333333333333333,0.5773502691896258,0.10401002602920784,0.1328971859920311,0.557584325564676,0.5097226096515023,-2.0,1,1
2021-03-01,8,0.0,0.9258200997725514,0.375,0.375,0.25,0.45507056,0.3068366,0.07142857142857142,1,0.5,-0.16666666666666674,0.28867513459481176,0.6419400332575171,0.557172252650323,0.25570018341143924,0.19839233788417007,0.326529900325113,0.3366145652952521,0.0,0,0
2021-03-02,4,-0.5,0.5773502691896257,0.0,0.5,0.5,0.0012747376,0.5000386,-0.14285714285714285,1,-0.5,-0.3333333333333334,0.28867513459481164,0.8343901229873923,0.2256718396914461,0.2366915752257531,0.2273771700353484,0.4931446711222331,0.18295852826901407,-2.0,1,1
2021-03-03,8,0.25,1.0350983390135313,0.625,0.375,0.0,0.58530766,0.37519222,-0.25,1,0.75,-0.08333333333333341,0.38188130791298586,0.8460895693252363,0.23906284105007986,0.347217650191548,0.30659060613935063,0.3940224846204122,0.09796779582955058,2.0,0,0
2021-03-04,10,0.1,0.8755950357709131,0.4,0.3,0.3,0.35056895,0.34842172,-0.2357142857142857,1,-0.15,-0.05000000000000007,0.3968626966596878,0.8293478813246901,0.23235193850634783,0.3123837818469231,0.29388295840766315,0.40788419047991437,0.08092276957384273,1.0,0,0
2021-03-05,5,0.6,0.894427190999916,0.8,0.2,0.0,0.7589027,0.23805013,-0.00714285714285715,1,0.5,0.3166666666666666,0.25658007197234334,0.9350401885947868,0.08716299453642971,0.5649264454841614,0.20492843629156898,0.3205546935399373,0.07269399447274258,3.0,0,0
2021-03-08,4,-0.25,0.9574271077563381,0.25,0.5,0.25,0.29377437,0.4921041,-0.042857142857142864,1,-0.85,0.1499999999999999,0.42720018726587594,0.9091497781757224,0.042856597289322125,0.4677486817042033,0.25374084305942596,0.35952532291412354,0.12739043785467963,-1.0,1,0
2021-03-09,7,0.7142857142857143,0.4879500364742666,0.7142857142857143,0.0,0.2857142857142857,0.69710064,0.014794492,0.13061224489795917,1,0.9642857142857143,0.35476190476190467,0.5268472522571261,0.7799347784101736,0.25482065167557144,0.5832592447598776,0.25259848706257365,0.2483162460848689,0.23882035794470866,5.0,0,0
2021-03-10,4,0.25,0.9574271077563382,0.5,0.25,0.25,0.49970555,0.25000384,0.16632653061224487,1,-0.4642857142857143,0.23809523809523803,0.4822530738221208,0.8009347506623143,0.2710527134830616,0.49686018625895184,0.20167819093795533,0.25230081658810377,0.23866310066883203,1.0,0,0
2021-03-11,3,0.3333333333333333,1.1547005383792517,0.6666666666666666,0.3333333333333333,0.0,0.6726231,0.3270838,0.28537414965986396,1,0.08333333333333331,0.4325396825396825,0.24753127259921662,0.8666925608699522,0.3425107683659683,0.6231430967648824,0.10759836386628137,0.1972940443083644,0.1626803449743114,1.0,0,0
2021-03-12,3,1.0,0.0,1.0,0.0,0.0,0.98871297,0.009583357,0.3925170068027211,0,0.6666666666666667,0.5277777777777777,0.4110735718596869,0.7040425487118633,0.6176456382141429,0.7203472057978312,0.2479722876515883,0.19555699918419123,0.1656048806343162,3.0,1,0
2021-03-15,3,0.3333333333333333,1.1547005383792517,0.6666666666666666,0.3333333333333333,0.0,0.6666775,0.33331704,0.42585034013605444,1,-0.6666666666666667,0.5555555555555555,0.38490017945975014,0.7698003589195012,0.6666666666666669,0.7760045131047567,0.18423491036949474,0.22332806481669346,0.1851345821104477,1.0,0,0
2021-03-16,9,0.4444444444444444,0.7264831572567789,0.5555555555555556,0.1111111111111111,0.3333333333333333,0.6195246,0.105169564,0.40362811791383224,1,0.1111111111111111,0.5925925925925926,0.3571722504071461,0.6270612318786769,0.583735276274914,0.758305013179779,0.20092714387011637,0.14935665422429642,0.16632873718022048,4.0,0,0
2021-03-17,6,0.5,0.8366600265340756,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.6356314,0.19365662,0.5107709750566893,0,0.05555555555555558,0.4259259259259259,0.08486251286955064,0.9059479073900354,0.22235813274755611,0.6406111518541971,0.023967624543855898,0.21071440974871317,0.11502627466169946,3.0,0,0
2021-03-18,6,0.8333333333333334,0.408248290463863,0.8333333333333334,0.0,0.16666666666666666,0.8507621,5.0849747e-05,0.5277777777777778,0,0.33333333333333337,0.5925925925925926,0.21032993873334288,0.6571304914182391,0.22246684718145682,0.7019727031389872,0.12910684344201115,0.0996256791986525,0.09692187520098067,5.0,1,1
2021-03-19,4,0.25,0.9574271077563382,0.5,0.25,0.25,0.5419981,0.33299106,0.5277777777777778,1,-0.5833333333333334,0.5277777777777778,0.2926570486903534,0.7341118082514256,0.2885939121766088,0.6761305332183838,0.15831596281059565,0.1755661789017419,0.16720569558149034,1.0,0,0
2021-03-22,6,0.5,0.8366600265340756,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.7138831,0.15672562,0.5515873015873016,1,0.25,0.5277777777777778,0.2926570486903534,0.7341118082514256,0.2885939121766088,0.7022144397099813,0.1547123990846899,0.1632558428682387,0.1665661412283556,3.0,0,0
2021-03-23,8,0.75,0.7071067811865476,0.875,0.125,0.0,0.86140823,0.12517467,0.5158730158730159,0,0.25,0.5,0.24999999999999944,0.8337313051589871,0.1251858599450096,0.7057631413141886,0.15985981530019203,0.20496378342310587,0.11199153479439503,6.0,1,0
2021-03-24,7,0.42857142857142855,0.9759000729485333,0.7142857142857143,0.2857142857142857,0.0,0.70967144,0.2474802,0.5294784580498866,1,-0.32142857142857145,0.5595238095238094,0.16877912950902096,0.839888960223052,0.13442573389659093,0.761654257774353,0.0864151393273874,0.1764601618051529,0.06349606089555544,3.0,0,0
2021-03-25,2,0.0,1.4142135623730951,0.5,0.5,0.0,0.50005704,0.49993932,0.46598639455782315,0,-0.42857142857142855,0.3928571428571428,0.37627334831616877,1.0324068055027253,0.3569240228927768,0.6903789043426514,0.18144647247379553,0.2908647308746974,0.19111200679810234,0.0,0,1
2021-03-26,7,0.2857142857142857,0.9511897312113418,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.57111436,0.28571606,0.43537414965986393,1,0.2857142857142857,0.23809523809523805,0.21821789023599134,1.1137677888443234,0.2604868468285278,0.5936142802238464,0.10660315908428102,0.3443785260121028,0.13606934356118058,2.0,0,0
2021-03-29,5,0.2,1.0954451150103321,0.6,0.4,0.0,0.52216446,0.47635618,0.34489795918367344,1,-0.08571428571428569,0.16190476190476186,0.14661718398419504,1.1536161361982564,0.23692966854208367,0.5311119556427002,0.036363840194742515,0.4206705192724864,0.11746732043747422,1.0,0,0
2021-03-30,9,0.5555555555555556,0.8819171036881969,0.7777777777777778,0.2222222222222222,0.0,0.77742505,0.22195615,0.38854875283446716,1,0.35555555555555557,0.34708994708994706,0.1855536772165387,0.9761839833032903,0.10893616196205752,0.6235679586728414,0.13547334311455747,0.3280094613631566,0.13236839818655563,5.0,0,0
2021-03-31,8,0.0,0.9258200997725514,0.375,0.375,0.25,0.37590864,0.37498876,0.3171201814058957,1,-0.5555555555555556,0.2518518518518518,0.2813839987144078,0.9677274394903601,0.1127640090918401,0.5584993859132131,0.2032093165475877,0.3577670305967331,0.12807140538555414,0.0,0,0
2021-04-01,7,0.14285714285714285,1.0690449676496976,0.5714285714285714,0.42857142857142855,0.0,0.5870796,0.41213676,0.23038548752834465,1,0.14285714285714285,0.2328042328042327,0.288493246142128,0.9589273903701486,0.09785846353654871,0.5801377594470978,0.20084819670851783,0.33636055886745453,0.10080312617041551,1.0,0,0
2021-04-05,3,0.0,0.0,0.0,0.0,1.0,0.0031119734,1.4839953e-05,0.1691609977324263,1,-0.14285714285714285,0.04761904761904754,0.08247860988422866,0.664955022474083,0.5803035646364221,0.32203340033690137,0.2956880942148341,0.262380122603948,0.22797291420086305,0.0,1,1
2021-04-06,4,-0.5,1.0,0.25,0.75,0.0,0.25165236,0.74834365,0.09773242630385488,0,-0.5,-0.11904761904761912,0.3375582590180424,0.6896816558832325,0.598278690691734,0.280614639321963,0.2930591287608695,0.386831749937907,0.3748056275779089,-2.0,1,1
2021-04-07,2,1.0,0.0,1.0,0.0,0.0,0.9982,0.00010103508,0.19977324263038548,1,1.5,0.1666666666666666,0.763762615825973,0.3333333333333333,0.5773502691896263,0.4176547775665919,0.5178973323197423,0.24948650718730883,0.43202295767648585,2.0,1,1
2021-04-08,5,1.0,0.0,1.0,0.0,0.0,0.99974096,8.751236e-05,0.3140589569160998,1,0.0,0.49999999999999994,0.8660254037844385,0.3333333333333333,0.5773502691896263,0.7498644391695658,0.43146500499978746,0.24951073132251622,0.432001976863269,5.0,1,1
2021-04-09,5,0.2,1.0954451150103321,0.6,0.4,0.0,0.6191906,0.380549,0.26326530612244897,1,-0.8,0.7333333333333333,0.46188021535170054,0.3651483716701107,0.6324555320336762,0.8723771770795187,0.21926738412182456,0.12691252035195552,0.21965564659636092,1.0,0,0
2021-04-12,4,0.5,1.0,0.75,0.25,0.0,0.8166561,0.18133721,0.33469387755102037,1,0.3,0.5666666666666665,0.40414518843273783,0.6984817050034441,0.6067824665093933,0.8118625481923422,0.19032047311093442,0.18732457784305248,0.19030140550373068,2.0,1,0
2021-04-13,4,0.25,0.9574271077563381,0.5,0.25,0.25,0.5035005,0.24766669,0.35000000000000003,1,-0.25,0.3166666666666666,0.16072751268321495,1.0176240742555567,0.07067671877368907,0.646449069182078,0.15834732489785058,0.2698509693145752,0.10144181934593788,1.0,0,0
2021-04-14,2,0.0,1.4142135623730951,0.5,0.5,0.0,0.49999937,0.49999925,0.35000000000000003,0,-0.25,0.24999999999999992,0.2499999999999993,1.1238802233764777,0.2523354881664316,0.6067186693350474,0.18181958666059533,0.30966771642367047,0.16813527550566498,0.0,0,1
2021-04-15,2,1.0,0.0,1.0,0.0,0.0,0.9889176,0.010935657,0.5642857142857143,1,1.0,0.4166666666666666,0.5204164998665329,0.7905468900431444,0.7217248473608225,0.6641391615072886,0.28127181661609235,0.2528671994805336,0.2445732707680995,2.0,1,0
2021-04-16,3,-0.3333333333333333,1.1547005383792517,0.3333333333333333,0.6666666666666666,0.0,0.33276612,0.66666776,0.3738095238095238,1,-1.3333333333333333,0.22222222222222218,0.6938886664887106,0.8563047002507823,0.7528479641729093,0.6072276930014292,0.3409649884136406,0.39253422369559604,0.3408191563437168,-1.0,1,1
2021-04-19,7,-0.14285714285714285,1.0690449676496976,0.42857142857142855,0.5714285714285714,0.0,0.42850807,0.5714144,0.21054421768707485,1,0.19047619047619047,0.17460317460317454,0.7211312185143202,0.7412485020096499,0.6433671001053086,0.583397259314855,0.3544385476468837,0.4163392757376035,0.35430547670556334,-1.0,0,1
2021-04-20,4,0.5,1.0,0.75,0.25,0.0,0.66140145,0.33813214,0.2534013605442177,0,0.6428571428571428,0.007936507936507872,0.436652212808854,1.0745818353429832,0.07749875367770467,0.4742252131303151,0.16902023108927372,0.5254047711690267,0.16903129305901418,2.0,0,0
2021-04-21,6,0.3333333333333333,0.816496580927726,0.5,0.16666666666666666,0.3333333333333333,0.53133965,0.16752712,0.22959183673469388,1,-0.16666666666666669,0.2301587301587301,0.3336166596346614,0.9618471828591413,0.13052547644351192,0.5404163897037506,0.11671170374623395,0.3590245594580968,0.2027525706483945,2.0,0,0
2021-04-22,2,-1.0,0.0,0.0,1.0,0.0,0.00029662487,0.99930906,0.051020408163265314,0,-1.3333333333333333,-0.05555555555555566,0.8221471437193743,0.605498860309242,0.5323439006691515,0.3976792402972933,0.35023381558283817,0.5016561100880305,0.4393408292309744,-2.0,1,1
2021-04-23,4,0.25,0.9574271077563382,0.5,0.25,0.25,0.5865929,0.2502123,0.08673469387755103,1,1.25,-0.13888888888888898,0.7469072033193748,0.5913078962280215,0.5169130724350609,0.3727430609772758,0.32372904057571206,0.47234949966271716,0.4582291960006059,1.0,0,0
2021-04-26,1,1.0,0.0,1.0,0.0,0.0,0.9094641,0.08950504,0.08673469387755103,0,0.75,0.08333333333333326,1.010362971081845,0.31914236925211276,0.5527707983925673,0.49878455280365114,0.46090033086314663,0.4463421379526456,0.4855780287224467,1.0,1,0
2021-04-27,7,0.2857142857142857,0.9511897312113419,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.56702167,0.28541204,0.17517006802721088,1,-0.7142857142857143,0.5119047619047619,0.423079896283735,0.6362056129892267,0.5509790492530454,0.6876929004987081,0.1923086426605981,0.20837646474440893,0.1044392988397127,2.0,0,0
2021-04-28,5,0.6,0.894427190999916,0.8,0.2,0.0,0.7305833,0.23348224,0.2812925170068027,1,0.3142857142857143,0.6285714285714284,0.35799897388976226,0.615205640737086,0.533539109896229,0.7356896996498108,0.17127832553713268,0.20279977470636368,0.10149359045709812,3.0,0,0
2021-04-29,3,0.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.34755674,0.32367817,0.20986394557823132,1,-0.6,0.29523809523809513,0.30011335726835675,0.9485389740704192,0.05283629798829197,0.5483872393767039,0.19219201282450338,0.28085748354593915,0.04527012469237288,0.0,0,0
2021-04-30,7,0.5714285714285714,0.7867957924694432,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.7284568,0.17061976,0.24387755102040815,1,0.5714285714285714,0.3904761904761904,0.3384639170269879,0.8937409944897863,0.10660376014203958,0.6021989484628042,0.2205291845700485,0.24259338776270548,0.07693490061184578,4.0,0,0
2021-05-03,6,0.3333333333333333,1.0327955589886446,0.6666666666666666,0.3333333333333333,0.0,0.6898871,0.30994174,0.43435374149659867,1,-0.23809523809523808,0.30158730158730146,0.287033989206748,0.9398637838193626,0.13357112208209185,0.5886335472265879,0.20966741626663807,0.2680798868338267,0.08468193540867855,2.0,0,0
2021-05-04,9,0.6666666666666666,0.7071067811865476,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.7713891,0.11937352,0.49387755102040815,1,0.3333333333333333,0.5238095238095237,0.17169291787923815,0.8422327108815452,0.16977406733311462,0.7299110094706217,0.040770465842027176,0.19997833917538324,0.09861798039129605,6.0,0,0
2021-05-05,3,1.0,0.0,1.0,0.0,0.0,0.9123418,0.039774653,0.4938775510204082,0,0.33333333333333337,0.6666666666666666,0.3333333333333338,0.5799674467250641,0.5280056575853606,0.7912060022354126,0.11254355220253351,0.15636330470442772,0.1388299197074696,3.0,1,0
2021-05-06,2,-0.5,0.7071067811865476,0.0,0.5,0.5,0.00020577112,0.5001902,0.38163265306122446,1,-1.5,0.38888888888888884,0.7876359377087682,0.47140452079103173,0.4082482904638638,0.5613122238040281,0.49101654817755563,0.21977945789694786,0.2460825726917,-1.0,1,1
2021-05-07,4,0.75,0.5,0.75,0.0,0.25,0.67546886,0.07308426,0.40306122448979587,1,1.25,0.4166666666666666,0.8036375634160797,0.40236892706218247,0.3635228600820624,0.5293388022303892,0.4733006628989639,0.2043497028450171,0.2567461422554431,3.0,0,0
2021-05-10,10,0.1,0.8755950357709131,0.4,0.3,0.3,0.33358586,0.3632261,0.41734693877551016,1,-0.65,0.11666666666666659,0.6251666444503683,0.6942339389858203,0.18812812196394915,0.33642016384207335,0.3376404677457823,0.31216684728860855,0.2180829098512346,1.0,0,0
2021-05-11,4,0.75,0.5,0.75,0.0,0.25,0.74966383,2.8393511e-05,0.4428571428571429,1,0.65,0.5333333333333332,0.37527767497325704,0.625198345256971,0.2168498950086251,0.5862395167350769,0.22192707503398484,0.14544624565193467,0.19210761029073875,3.0,0,1
2021-05-12,8,0.75,0.4629100498862757,0.75,0.0,0.25,0.695078,0.019234678,0.5023809523809524,1,0.0,0.5333333333333332,0.37527767497325704,0.6128350285523962,0.2283112615377666,0.5927759011586508,0.22611835729501625,0.1274963857298038,0.20437365044450537,6.0,0,0
2021-05-13,3,0.6666666666666666,0.5773502691896258,0.6666666666666666,0.0,0.3333333333333333,0.668746,0.0001608634,0.5023809523809524,1,-0.08333333333333337,0.722222222222222,0.048112522432472105,0.5134201063586339,0.05838848678941829,0.7044959465662638,0.0412728371500918,0.006474644897631758,0.011050711125271557,2.0,0,1
2021-05-14,3,0.3333333333333333,1.1547005383792517,0.6666666666666666,0.3333333333333333,0.0,0.575131,0.31155965,0.40714285714285714,0,-0.3333333333333333,0.5833333333333331,0.22047927592204977,0.7316536191517177,0.37081081813976385,0.6463183363278707,0.06304023768013091,0.11031839616771322,0.17454077882601154,1.0,0,0
