Date,CP,n_headlines,sentiment_mean,sentiment_std,positive_share,negative_share,neutral_share,pos_score_mean,neg_score_mean,sentiment_trend,sentiment_reversal,sentiment_change,return_1d,return_5d,volatility_5d,roll_max_5d,roll_min_5d,cp_lag1,cp_lag2,fwd_return,target
2021-11-22,4682.94,12,0.4166666666666667,0.90033663737852,0.6666666666666666,0.25,0.0833333333333333,0.6542331,0.25002572,0.5429292929292932,0,-0.1287878787878787,-0.0031971323723489764,2.9896643033877623e-05,0.003366831034825909,4704.54,4682.94,4697.96,4704.54,-0.018859946956399143,-1
2021-11-23,4690.7,5,0.8,0.4472135954999579,0.8,0.0,0.2,0.80342597,5.4080087e-05,0.5873737373737375,0,0.3833333333333333,0.0016570786727996278,-0.0021697972728625947,0.002838112272973354,4704.54,4682.94,4682.94,4697.96,-0.00755324365233323,-1
2021-11-24,4701.46,5,0.4,0.8944271909999159,0.6,0.2,0.2,0.5999373,0.20002127,0.5388888888888891,0,-0.4,0.002293900697124096,0.0027278524613589816,0.002745034758016861,4704.54,4682.94,4690.7,4682.94,-0.028599626499002495,-1
2021-11-26,4594.62,2,0.5,0.7071067811865476,0.5,0.0,0.5,0.50030303,0.00033819652,0.5666666666666669,0,0.0999999999999999,-0.02272485568312821,-0.02336466477062582,0.010336545004865366,4701.46,4594.62,4701.46,4690.7,-0.01775554888108266,-1
2021-11-29,4655.27,7,0.7142857142857143,0.4879500364742666,0.7142857142857143,0.0,0.2857142857142857,0.71585757,0.004346322,0.5380952380952383,0,0.2142857142857143,0.013200221128189193,-0.009086922834592004,0.013167280530914963,4701.46,4594.62,4594.62,4701.46,-0.016791722069826265,-1
2021-11-30,4567.0,15,0.5333333333333333,0.7432233529572065,0.6666666666666666,0.1333333333333333,0.2,0.67012084,0.10837082,0.5825396825396828,0,-0.1809523809523809,-0.01896130621854386,-0.02475795120159552,0.01531185048489219,4701.46,4567.0,4655.27,4594.62,-0.006255747755638197,-1
2021-12-01,4513.04,9,0.1111111111111111,0.927960727138337,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.5147748,0.30036023,0.4529100529100531,0,-0.4222222222222222,-0.011815195971097037,-0.03787494403820324,0.015051136792745718,4701.46,4513.04,4567.0,4655.27,0.01742284579795439,1
2021-12-02,4577.1,9,0.1111111111111111,0.927960727138337,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.48433045,0.33440226,0.251851851851852,0,0.0,0.014194423271231882,-0.02645135766336404,0.017712738688073514,4655.27,4513.04,4513.04,4567.0,0.023956216818509457,1
2021-12-03,4538.43,7,0.7142857142857143,0.7559289460184545,0.8571428571428571,0.1428571428571428,0.0,0.75191844,0.20045257,0.3121693121693124,0,0.6031746031746033,-0.00844858097922263,-0.012229520613238898,0.015151271757279781,4655.27,4513.04,4577.1,4513.04,0.035867028906471976,1
2021-12-06,4591.67,10,0.6,0.8432740427115678,0.8,0.2,0.0,0.7220078,0.242546,0.4751322751322753,0,-0.1142857142857143,0.011730928977641941,-0.013661935827567584,0.014783675862956432,4591.67,4513.04,4538.43,4577.1,0.016503799271289088,1
2021-12-07,4686.75,5,-0.6,0.8944271909999159,0.2,0.8,0.0,0.2611653,0.7312988,0.2380952380952382,1,-1.2,0.020707063007576743,0.02622071381650981,0.014489609762301405,4686.75,4513.04,4591.67,4538.43,0.005391796020696837,1
2021-12-08,4701.21,12,0.75,0.621581560508061,0.8333333333333334,0.0833333333333333,0.0833333333333333,0.826955,0.08399466,0.2500000000000001,1,1.35,0.0030852936469836223,0.04169473348341701,0.011271071140387832,4701.21,4538.43,4686.75,4591.67,-0.00685780894705823,-1
2021-12-09,4667.45,5,0.2,1.095445115010332,0.6,0.4,0.0,0.5928833,0.40009767,0.1166666666666668,0,-0.55,-0.007181129964413446,0.019739573092132368,0.012447012445931717,4701.21,4538.43,4701.21,4686.75,-0.007147371691180293,-1
2021-12-10,4712.02,5,0.0,1.0,0.4,0.4,0.2,0.43370065,0.41382083,0.3166666666666669,0,-0.2,0.00954911139915815,0.038248909865305825,0.010386538427911606,4712.02,4591.67,4667.45,4701.21,-0.00046052436110199935,0
2021-12-13,4668.97,8,0.25,1.035098339013531,0.625,0.375,0.0,0.60317916,0.39556706,0.1500000000000001,0,0.25,-0.009136209099282255,0.016834833513732494,0.012314237435781599,4712.02,4667.45,4712.02,4667.45,-6.425400034704154e-05,0
2021-12-14,4634.09,5,0.6,0.894427190999916,0.8,0.2,0.0,0.7998792,0.20004308,0.2833333333333335,0,0.35,-0.007470598440341258,-0.011235931082306472,0.008165064198648693,4712.02,4634.09,4668.97,4712.02,-0.0029024037081714082,0
2021-12-15,4709.85,4,0.25,0.9574271077563382,0.5,0.25,0.25,0.49999765,0.25000277,0.3666666666666668,0,-0.35,0.016348409288555077,0.0018378247302290873,0.011709128189860137,4712.02,4634.09,4634.09,4668.97,-0.030113485567480947,-1
2021-12-16,4668.67,4,0.75,0.5,0.75,0.0,0.25,0.7394843,0.004651685,0.5333333333333335,0,0.5,-0.00874337823922211,0.0002613846961403432,0.011980431132433135,4712.02,4634.09,4709.85,4634.09,-0.004163926771436066,0
2021-12-17,4620.64,3,-0.3333333333333333,1.1547005383792517,0.3333333333333333,0.6666666666666666,0.0,0.33330622,0.6666933,0.2222222222222223,1,-1.0833333333333333,-0.010287726483131143,-0.019392956736176914,0.011340388422164407,4709.85,4620.64,4668.67,4709.85,0.016430624329097254,1
2021-12-20,4568.02,10,0.7,0.6749485577105528,0.8,0.1,0.1,0.79766303,0.10114805,0.3722222222222224,1,1.0333333333333332,-0.011388032826621375,-0.02162147111675594,0.011643086435769372,4709.85,4568.02,4620.64,4668.67,0.03453793985140163,1
2021-12-21,4649.23,4,0.0,1.1547005383792517,0.5,0.5,0.0,0.5038686,0.49609327,0.1222222222222223,0,-0.7,0.017777943178882483,0.0032670923525437434,0.014937773699027069,4709.85,4568.02,4568.02,4620.64,0.030534088440451468,1
2021-12-22,4696.56,9,0.2222222222222222,0.8333333333333334,0.4444444444444444,0.2222222222222222,0.3333333333333333,0.46876308,0.21150479,0.3074074074074075,0,0.2222222222222222,0.010180180373954517,-0.0028217459154750157,0.013513431179996552,4696.56,4568.02,4649.23,4568.02,0.01911824824978292,1
2021-12-23,4725.79,8,0.0,0.9258200997725514,0.375,0.375,0.25,0.43403664,0.36165503,0.0740740740740742,0,-0.2222222222222222,0.006223704157936716,0.012234747797552625,0.01287118961134771,4725.79,4568.02,4696.56,4649.23,0.01423465706262883,1
2021-12-27,4791.19,5,0.6,0.8944271909999159,0.8,0.2,0.0,0.80476207,0.18502074,0.2740740740740742,0,0.6,0.01383895602639984,0.0369104712767061,0.011305287891836982,4791.19,4568.02,4725.79,4696.56,-0.0026006065299017944,0
2021-12-28,4786.35,8,0.625,0.7440238091428449,0.75,0.125,0.125,0.75159824,0.119267486,0.4083333333333335,0,0.025,-0.0010101874482121298,0.04779532488912053,0.007227789763401956,4791.19,4649.23,4791.19,4725.79,-0.004214067086610873,0
2021-12-29,4793.06,17,0.0588235294117647,0.8993461677306268,0.4117647058823529,0.3529411764705882,0.2352941176470588,0.37291652,0.37629318,0.4279411764705883,0,-0.5661764705882353,0.0014019033292591576,0.030936305581784618,0.00610691967710626,4793.06,4696.56,4786.35,4791.19,0.0007302224466207985,0
2021-12-30,4778.73,8,-0.125,0.9910312089651148,0.375,0.5,0.125,0.40319744,0.49733123,0.1862745098039217,1,-0.1838235294117647,-0.002989739331450192,0.01749578414839781,0.006730023086729144,4793.06,4725.79,4793.06,4786.35,0.0030991497741033047,0
2021-12-31,4766.18,16,0.1875,0.9105858919765156,0.5,0.3125,0.1875,0.53351974,0.30724666,0.0404411764705883,1,0.3125,-0.0026262207741385435,0.008546719172879191,0.006990984202250487,4793.06,4766.18,4778.73,4793.06,-0.013763643001313497,-1
2022-01-03,4796.56,13,0.1538461538461538,0.9870962335856492,0.5384615384615384,0.3846153846153846,0.0769230769230769,0.5392014,0.38367212,0.0721153846153847,0,-0.0336538461538461,0.00637407735335227,0.0011208071481199067,0.003846616282895461,4796.56,4766.18,4766.18,4778.73,-0.0209546007972381,-1
2022-01-04,4793.54,15,0.3333333333333333,0.8997354108424374,0.6,0.2666666666666666,0.1333333333333333,0.5904153,0.27097267,0.2248931623931625,0,0.1794871794871794,-0.000629617892823231,0.0015021885152568526,0.003819612679691649,4796.56,4766.18,4796.56,4766.18,-0.024305627991004553,-1
2022-01-05,4700.58,7,0.4285714285714285,0.9759000729485332,0.7142857142857143,0.2857142857142857,0.0,0.6936503,0.29316998,0.3052503052503054,0,0.0952380952380952,-0.01939276609770646,-0.019294563389567476,0.009469923969006847,4796.56,4700.58,4793.54,4796.56,-0.006443885648154013,-1
2022-01-06,4696.05,5,0.4,0.8944271909999159,0.6,0.2,0.2,0.59993386,0.20000961,0.3873015873015874,0,-0.0285714285714285,-0.0009637108612128298,-0.017301668016397542,0.009559014857037765,4796.56,4696.05,4700.58,4793.54,0.0036243225689673864,0
2022-01-07,4677.03,6,0.6666666666666666,0.5163977794943222,0.6666666666666666,0.0,0.3333333333333333,0.6665282,0.00011380488,0.4984126984126986,0,0.2666666666666666,-0.0040502124125595396,-0.01870470691413262,0.00954963156198807,4796.56,4677.03,4696.05,4700.58,0.010545153655204365,1
2022-01-10,4670.29,9,0.0,1.0,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.4647201,0.42894065,0.3555555555555557,0,-0.6666666666666666,-0.0014410854751839564,-0.02632511633337231,0.007994920526696547,4793.54,4670.29,4677.03,4696.05,-0.0024109851850742103,0
2022-01-11,4713.07,7,0.7142857142857143,0.4879500364742666,0.7142857142857143,0.0,0.2857142857142857,0.73590165,0.0004238808,0.4603174603174604,0,0.7142857142857143,0.009160030747555226,-0.016787176074466892,0.010291975832544336,4713.07,4670.29,4670.29,4677.03,-0.01065547509372855,-1
2022-01-12,4726.35,7,0.5714285714285714,0.7867957924694432,0.7142857142857143,0.1428571428571428,0.1428571428571428,0.714859,0.14226702,0.4285714285714286,0,-0.1428571428571429,0.002817696321081753,0.005482302183985821,0.005127259962298187,4726.35,4670.29,4713.07,4670.29,-0.03157616342420699,-1
2022-01-13,4659.03,6,-0.5,0.8366600265340756,0.1666666666666666,0.6666666666666666,0.1666666666666666,0.17147647,0.66641283,0.261904761904762,1,-1.0714285714285714,-0.014243549462058636,-0.007883221004887142,0.008677134349173835,4726.35,4659.03,4726.35,4713.07,-0.027102207970328474,-1
2022-01-14,4662.85,8,0.5,0.9258200997725514,0.75,0.25,0.0,0.757086,0.18765618,0.1904761904761906,1,1.0,0.0008199131578892072,-0.003031838581321722,0.008599510369396476,4726.35,4659.03,4659.03,4726.35,-0.038628735644509415,-1
2022-01-18,4577.11,7,0.2857142857142857,0.9511897312113418,0.5714285714285714,0.2857142857142857,0.1428571428571428,0.5845089,0.34032652,0.0952380952380953,0,-0.2142857142857143,-0.0183878958147915,-0.01995165182461911,0.011777470894247206,4726.35,4577.11,4662.85,4659.03,-0.039144787868327424,-1
2022-01-19,4532.76,8,-0.125,0.8345229603962803,0.25,0.375,0.375,0.2513053,0.375156,0.2202380952380953,1,-0.4107142857142857,-0.009689520243122751,-0.038257441540227366,0.009276468610696581,4726.35,4532.76,4577.11,4662.85,-0.027054156849248612,-1
2022-01-20,4482.73,8,0.875,0.3535533905932738,0.875,0.0,0.125,0.8700749,0.037032943,0.3452380952380953,1,1.0,-0.01103742532143781,-0.051545061199445796,0.007164476676074143,4662.85,4482.73,4532.76,4577.11,-0.028170333702899786,-1
2022-01-21,4397.94,13,0.4615384615384615,0.8770580193070292,0.6923076923076923,0.2307692307692307,0.0769230769230769,0.7098285,0.2122294,0.403846153846154,0,-0.4134615384615384,-0.01891481307149878,-0.056039561883052924,0.008026172564157356,4662.85,4397.94,4482.73,4532.76,-0.010916474531257658,-1
2022-01-24,4410.13,24,0.375,0.8242255917447336,0.5833333333333334,0.2083333333333333,0.2083333333333333,0.60164213,0.19028674,0.5705128205128207,0,-0.0865384615384615,0.0027717522294530283,-0.05419861243659996,0.008783391786962693,4577.11,4397.94,4397.94,4482.73,-0.018960892309296984,-1
2022-01-25,4356.45,8,0.25,0.8864052604279183,0.5,0.25,0.25,0.58624893,0.19520104,0.3621794871794874,0,-0.125,-0.012171976789799865,-0.0482094596808903,0.007878739112693251,4532.76,4356.45,4410.13,4397.94,0.017307670236086814,1
2022-01-26,4349.93,11,0.3636363636363636,0.9244162777371756,0.6363636363636364,0.2727272727272727,0.0909090909090909,0.699338,0.23624521,0.3295454545454547,0,0.1136363636363636,-0.0014966314315554285,-0.04033524828140023,0.00871700556209795,4482.73,4349.93,4356.45,4410.13,0.03807417590627882,1
2022-01-27,4326.51,5,0.2,0.8366600265340756,0.4,0.2,0.4,0.48641554,0.20028433,0.2712121212121214,0,-0.1636363636363636,-0.005383994684971971,-0.034849299422449964,0.008618151454846092,4410.13,4326.51,4349.93,4356.45,0.05085623285280749,1
2022-01-28,4431.85,7,0.7142857142857143,0.4879500364742666,0.7142857142857143,0.0,0.2857142857142857,0.7585753,0.0061419928,0.4259740259740261,0,0.5142857142857142,0.024347568825681787,0.007710428064048314,0.013846088375291065,4431.85,4326.51,4326.51,4349.93,0.03554497557453429,1
2022-01-31,4515.55,11,0.6363636363636364,0.6741998624632421,0.7272727272727273,0.0909090909090909,0.1818181818181818,0.7098992,0.093536,0.516883116883117,0,-0.0779220779220779,0.018886018254227865,0.0239040572500131,0.015905393090716775,4515.55,4326.51,4431.85,4326.51,-0.00843972495044909,-1
2022-02-01,4546.54,5,0.4,0.8944271909999159,0.6,0.2,0.2,0.5999971,0.2000021,0.5835497835497837,0,-0.2363636363636363,0.006862951356977565,0.04363415166018214,0.012789548305375178,4546.54,4326.51,4515.55,4431.85,-0.010119783395725168,-1
2022-02-02,4589.38,8,0.625,0.7440238091428449,0.75,0.125,0.125,0.73293376,0.13095322,0.5537878787878788,0,0.2249999999999999,0.009422549895085064,0.0550468628230798,0.011491693380523332,4589.38,4326.51,4546.54,4515.55,-0.02299003351215201,-1
2022-02-03,4477.44,10,0.2,1.0327955589886444,0.6,0.4,0.0,0.5981862,0.3999859,0.4083333333333335,0,-0.425,-0.024391094221877574,0.034884930348016985,0.018930799140386857,4589.38,4431.85,4589.38,4546.54,0.009849378216123528,1
2022-02-04,4500.53,8,0.125,0.9910312089651148,0.5,0.375,0.125,0.50836015,0.36954722,0.3166666666666668,0,-0.075,0.005156964694110977,0.015496914381127436,0.016304032596906368,4589.38,4477.44,4477.44,4589.38,0.019253287946086495,1
2022-02-07,4483.87,12,0.0833333333333333,0.90033663737852,0.4166666666666667,0.3333333333333333,0.25,0.41471648,0.3372027,0.1361111111111112,0,-0.0416666666666666,-0.003701786234065696,-0.007015756663086514,0.013804545707327635,4589.38,4477.44,4500.53,4477.44,0.0045072671598418435,0
2022-02-08,4521.54,11,0.3636363636363636,0.8090398349558905,0.5454545454545454,0.1818181818181818,0.2727272727272727,0.5583444,0.18637224,0.1906565656565657,0,0.2803030303030303,0.008401224834796661,-0.005498686913565032,0.014047786405547992,4589.38,4477.44,4483.87,4500.53,-0.022757732984779455,-1
2022-02-09,4587.18,10,0.2,0.9189365834726816,0.5,0.3,0.2,0.5209762,0.29938355,0.2156565656565657,0,-0.1636363636363636,0.014517177775713597,-0.00047936758342082,0.015137304511321673,4587.18,4477.44,4521.54,4483.87,-0.04044096808932729,-1
2022-02-10,4504.08,7,0.7142857142857143,0.7559289460184545,0.8571428571428571,0.1428571428571428,0.0,0.8552884,0.14113304,0.4259740259740261,0,0.5142857142857142,-0.018115705073705524,0.00594982847341341,0.012668594075454783,4587.18,4483.87,4587.18,4521.54,-0.007328910676542177,-1
2022-02-11,4418.64,10,0.6,0.8432740427115678,0.8,0.2,0.0,0.77325153,0.20013466,0.5047619047619049,0,-0.1142857142857143,-0.0189694676826343,-0.018195634736353106,0.015159111646785928,4587.18,4418.64,4504.08,4587.18,0.012757318994079503,1
2022-02-14,4401.67,8,-0.125,0.9910312089651148,0.375,0.5,0.125,0.38139448,0.49444708,0.3964285714285715,1,-0.725,-0.0038405482229827426,-0.018332378057347776,0.01515953174954925,4587.18,4401.67,4418.64,4504.08,-0.0048640629579227435,0
2022-02-15,4471.07,7,0.7142857142857143,0.4879500364742666,0.7142857142857143,0.0,0.2857142857142857,0.72183305,0.014251737,0.3964285714285715,1,0.8392857142857143,0.015766743077059386,-0.011162126178249077,0.01687793190068047,4587.18,4401.67,4401.67,4418.64,-0.027331265222866108,-1
2022-02-16,4475.01,3,0.3333333333333333,0.5773502691896258,0.3333333333333333,0.0,0.6666666666666666,0.36117932,4.470025e-05,0.3075396825396826,0,-0.380952380952381,0.0008812208263346832,-0.024452931866636995,0.014441728816248505,4504.08,4401.67,4471.07,4401.67,-0.03804460772154694,-1
2022-02-17,4380.26,2,-0.5,0.7071067811865476,0.0,0.5,0.5,1.2855557e-07,0.50000095,0.1825396825396826,1,-0.8333333333333333,-0.021173137043269175,-0.027490630717038722,0.015188947235085348,4475.01,4380.26,4475.01,4471.07,-0.035331236045348935,-1
2022-02-18,4348.87,6,0.1666666666666666,0.9831920802501752,0.5,0.3333333333333333,0.1666666666666666,0.500001,0.33291683,1.0177044392397268e-16,1,0.6666666666666666,-0.007166241273349194,-0.01578992631216858,0.01337464879567148,4475.01,4348.87,4380.26,4475.01,-0.013835778029695045,-1
2022-02-22,4304.76,11,0.0909090909090909,0.8312094145936335,0.3636363636363636,0.2727272727272727,0.3636363636363636,0.4117221,0.2397524,-0.0808080808080807,0,-0.0757575757575757,-0.010142864698185927,-0.022016643682965742,0.013752763713763045,4475.01,4304.76,4348.87,4380.26,0.018558525910852053,1
2022-02-23,4225.5,17,0.2941176470588235,0.7717436331412898,0.4705882352941176,0.1764705882352941,0.3529411764705882,0.48753285,0.17911771,0.1838978015448604,0,0.2032085561497326,-0.018412176288573612,-0.05492421277233406,0.00887163394797102,4475.01,4225.5,4304.76,4348.87,0.03512957046503362,1
2022-02-24,4288.7,13,0.3076923076923077,0.8548504142651103,0.5384615384615384,0.2307692307692307,0.2307692307692307,0.56874806,0.2097039,0.2309063485534075,0,0.0135746606334841,0.014956809844988816,-0.0416334265174827,0.014260927648038978,4380.26,4225.5,4225.5,4304.76,0.004094480845011406,0
2022-02-25,4384.65,6,0.6666666666666666,0.816496580927726,0.8333333333333334,0.1666666666666666,0.0,0.7815319,0.21409519,0.4228255404725994,0,0.3589743589743589,0.022372746986266234,0.0010022236122968486,0.017442545778831083,4384.65,4225.5,4288.7,4225.5,0.0004310492285588552,0
2022-02-28,4373.94,6,0.3333333333333333,0.816496580927726,0.5,0.1666666666666666,0.3333333333333333,0.4871361,0.22496784,0.4358974358974359,0,-0.3333333333333333,-0.002442612295166069,0.005764715891714234,0.017059305838242306,4384.65,4225.5,4384.65,4288.7,-0.002389150285554864,0
2022-03-01,4306.26,8,0.25,0.8864052604279183,0.5,0.25,0.25,0.56650925,0.20506294,0.4166666666666667,0,-0.0833333333333333,-0.015473463284818578,0.00034845148161566364,0.01808623857147757,4384.65,4225.5,4373.94,4384.65,0.00525049578985004,1
2022-03-02,4386.54,7,0.2857142857142857,0.951189731211342,0.5714285714285714,0.2857142857142857,0.1428571428571428,0.6149863,0.23619731,0.2896825396825397,0,0.0357142857142857,0.018642627244987553,0.03811146609868654,0.016027589191153522,4386.54,4288.7,4306.26,4373.94,-0.042277056632334276,-1
2022-03-03,4363.49,5,0.8,0.4472135954999579,0.8,0.0,0.2,0.86128587,0.00066304894,0.4452380952380954,0,0.5142857142857143,-0.005254711002293466,0.017438850933849448,0.01625890452339418,4386.54,4306.26,4386.54,4306.26,-0.044182523622146475,-1
2022-03-04,4328.87,9,0.6666666666666666,0.5,0.6666666666666666,0.0,0.3333333333333333,0.6691649,0.0022883601,0.5841269841269843,0,-0.1333333333333334,-0.00793401612012401,-0.012721653951854761,0.01277146631687618,4386.54,4306.26,4363.49,4386.54,-0.011779055504092195,-1
2022-03-07,4201.09,8,0.5,0.7559289460184544,0.625,0.125,0.25,0.59338856,0.12688473,0.6555555555555556,0,-0.1666666666666666,-0.02951809594651711,-0.039518146110829044,0.017579881305641618,4386.54,4201.09,4328.87,4363.49,0.013908295228143297,1
2022-03-08,4170.7,2,0.5,0.7071067811865476,0.5,0.0,0.5,0.5000763,4.350739e-06,0.5555555555555557,0,0.0,-0.007233836932796112,-0.031479752732069266,0.01707220814875162,4386.54,4170.7,4201.09,4328.87,0.008058599275901024,1
2022-03-09,4277.88,7,0.2857142857142857,0.7559289460184544,0.4285714285714285,0.1428571428571428,0.4285714285714285,0.49740365,0.1440758,0.4285714285714286,0,-0.2142857142857143,0.025698324022346508,-0.024771231996060683,0.01972988007692982,4363.49,4170.7,4170.7,4201.09,-0.02449110306974489,-1
2022-03-10,4259.52,5,0.2,0.8366600265340756,0.4,0.2,0.4,0.40468612,0.19695842,0.3285714285714287,0,-0.0857142857142856,-0.0042918454935622075,-0.02382725753926318,0.019729622671833993,4328.87,4170.7,4277.88,4170.7,0.000687870933814061,0
2022-03-11,4204.31,9,0.4444444444444444,0.8819171036881968,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.691696,0.22101304,0.3100529100529101,0,0.2444444444444444,-0.012961554353542182,-0.028774252865066297,0.020063740449387503,4277.88,4170.7,4259.52,4277.88,0.03652204523453295,1
2022-03-14,4173.11,12,0.5833333333333334,0.6685579234215215,0.6666666666666666,0.0833333333333333,0.25,0.63140005,0.082651936,0.4092592592592592,0,0.1388888888888889,-0.00742095611408311,-0.006660176287582642,0.015382719027327359,4277.88,4170.7,4204.31,4259.52,0.05716599849991977,1
2022-03-15,4262.45,6,-0.3333333333333333,1.0327955589886444,0.3333333333333333,0.6666666666666666,0.0,0.3799418,0.6191346,0.2314814814814815,1,-0.9166666666666669,0.021408493905025416,0.02199870525331482,0.017745258645013782,4277.88,4173.11,4173.11,4204.31,0.04707855810625339,1
2022-03-16,4357.86,12,0.1666666666666666,1.0298573010888743,0.5833333333333334,0.4166666666666667,0.0,0.57953024,0.40601328,0.1388888888888889,1,0.5,0.022383840279651235,0.01869617661084444,0.016791016328108848,4357.86,4173.11,4262.45,4173.11,0.023708884636037153,1
2022-03-17,4411.67,6,0.1666666666666666,0.983192080250175,0.5,0.3333333333333333,0.1666666666666666,0.49601904,0.4082538,5.551115123125783e-17,0,0.0,0.012347803738532281,0.03571998722860781,0.016425430517708454,4411.67,4173.11,4357.86,4262.45,0.022653552962936807,1
2022-03-18,4463.12,6,0.5,0.8366600265340756,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.7229571,0.17344098,0.2777777777777778,0,0.3333333333333333,0.011662250349640857,0.06155825807326276,0.011976261698333247,4463.12,4173.11,4411.67,4357.86,-0.0015415225223610607,0
2022-03-21,4461.18,10,-0.2,1.0327955589886444,0.4,0.6,0.0,0.44982153,0.5497714,0.1555555555555556,1,-0.7,-0.00043467350194470455,0.06903005192769918,0.009224199148055416,4463.12,4262.45,4463.12,4411.67,0.01322071738867292,1
2022-03-22,4511.61,4,0.5,1.0,0.75,0.25,0.0,0.53897786,0.3358035,0.2666666666666667,1,0.7,0.011304184094790948,0.05845464462926242,0.008088056868188623,4511.61,4357.86,4461.18,4463.12,0.006970903956680763,1
2022-03-23,4456.24,9,0.8888888888888888,0.3333333333333333,0.8888888888888888,0.0,0.1111111111111111,0.88138556,0.005899439,0.3962962962962963,0,0.3888888888888888,-0.012272780670315009,0.022575300720996117,0.010780279080403679,4511.61,4411.67,4511.61,4461.18,0.026766960486868108,1
2022-03-24,4520.16,8,0.75,0.4629100498862757,0.75,0.0,0.25,0.7608273,4.47202e-05,0.7129629629629629,0,-0.1388888888888888,0.014343931206577842,0.024591594566230057,0.01117240416734878,4520.16,4456.24,4456.24,4511.61,0.024653994548865743,1
2022-03-25,4543.06,5,0.4,0.8944271909999159,0.6,0.2,0.2,0.59944,0.20000175,0.6796296296296296,0,-0.35,0.005066192347173759,0.017911236982200984,0.010549407298732598,4543.06,4456.24,4520.16,4456.24,0.013072686691348867,1
2022-03-28,4575.52,10,0.5,0.8498365855987975,0.7,0.2,0.1,0.6638626,0.20124741,0.55,0,0.0999999999999999,0.007144963967017803,0.025629990271632153,0.010367463492821421,4575.52,4456.24,4543.06,4520.16,-0.00985898870510904,-1
2022-03-29,4631.6,6,0.6666666666666666,0.5163977794943223,0.6666666666666666,0.0,0.3333333333333333,0.72930044,0.0024892094,0.5222222222222223,0,0.1666666666666666,0.012256530405287291,0.02659582721024223,0.010517210702315786,4631.6,4456.24,4575.52,4543.06,-0.01851196130926691,-1
2022-03-30,4602.45,6,-0.5,0.8366600265340756,0.1666666666666666,0.6666666666666666,0.1666666666666666,0.21833955,0.5442888,0.2222222222222223,1,-1.1666666666666663,-0.006293721392175655,0.03281017180403212,0.008074898218987107,4631.6,4520.16,4631.6,4575.52,-0.004304229269193494,0
2022-03-31,4530.41,7,-0.1428571428571428,0.8997354108424375,0.2857142857142857,0.4285714285714285,0.2857142857142857,0.2535057,0.42923245,0.0079365079365079,0,0.3571428571428571,-0.015652532890091164,0.0022676188453505386,0.011294695027920253,4631.6,4530.41,4602.45,4631.6,-0.0011676647367456772,0
2022-04-01,4545.86,10,0.0,1.0540925533894598,0.5,0.5,0.0,0.49928635,0.5002265,-0.2142857142857142,0,0.1428571428571428,0.0034102873691344016,0.0006163246798411848,0.01115085192807023,4631.6,4530.41,4530.41,4602.45,-0.014234930244222177,-1
2022-04-04,4582.64,11,0.0,1.0,0.4545454545454545,0.4545454545454545,0.0909090909090909,0.43173158,0.44597942,-0.0476190476190475,0,0.0,0.0080908782936564,0.0015561072839809231,0.01130565521815971,4631.6,4530.41,4545.86,4530.41,-0.01798744828308585,-1
2022-04-05,4525.12,6,0.1666666666666666,0.983192080250175,0.5,0.3333333333333333,0.1666666666666666,0.49971208,0.33213767,0.0555555555555556,0,0.1666666666666666,-0.012551716914267819,-0.022989895500475144,0.010167104687238925,4602.45,4525.12,4582.64,4545.86,-0.008141220564316543,-1
2022-04-06,4481.15,8,-0.375,0.9161253813129042,0.25,0.625,0.125,0.33239162,0.5620146,-0.0694444444444443,1,-0.5416666666666666,-0.009716869386889204,-0.02635552803398189,0.010421786275236537,4582.64,4481.15,4525.12,4582.64,-0.015313033484708138,-1
2022-04-07,4500.21,7,0.2857142857142857,0.9511897312113418,0.5714285714285714,0.2857142857142857,0.1428571428571428,0.57198495,0.2847604,0.0257936507936508,1,0.6607142857142857,0.004253372460194527,-0.0066660633364308275,0.009201360391706373,4582.64,4481.15,4481.15,4525.12,-0.022834489946024772,-1
2022-04-08,4488.28,6,0.1666666666666666,0.983192080250175,0.5,0.3333333333333333,0.1666666666666666,0.516952,0.396386,0.0257936507936508,0,-0.119047619047619,-0.0026509873983658894,-0.01266647015086253,0.008816413978687536,4582.64,4481.15,4500.21,4481.15,-0.009288636181343346,-1
2022-04-11,4412.53,6,0.5,0.8366600265340756,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.654216,0.1780035,0.3174603174603175,0,0.3333333333333333,-0.01687728929567678,-0.037120524413875144,0.008366932193294895,4525.12,4412.53,4488.28,4500.21,-0.004518949446235987,0
2022-04-12,4397.45,5,0.4,0.8944271909999159,0.6,0.2,0.2,0.5991522,0.20077388,0.3555555555555556,0,-0.0999999999999999,-0.003417540503973915,-0.02821361643448128,0.007978739145570938,4500.21,4397.45,4412.53,4488.28,-0.0013098500267201274,0
2022-04-13,4446.59,10,0.6,0.8432740427115679,0.8,0.2,0.0,0.79684174,0.20272315,0.5000000000000001,0,0.1999999999999999,0.011174658040455254,-0.0077123059928811966,0.010430855040376526,4500.21,4397.45,4397.45,4412.53,0.0035128041937755317,0
